line_id,date,description,amount,currency,classification,project_code,counterparty,fund,account,account_number,bank_account,mapping_method,rule_id,rule_version,decision_id,source_id,source_excerpt,source_location,close_id,export_profile
GL-0001,2026-06-30,10010 - Cash · Cash Paid,-457213.59,EUR,Cash FX gains / losses,,,2100,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Ashcombe Co-Invest L.P. | 10010 - Cash | Cash Paid | 71 GL rows | Dr 0.00 Cr 457,213.59 EUR","{'sheet': 'Investor-Level GL', 'row': 27008}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1006,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,USD,Expense: General Partner Profit Share,,,1237,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Renwold 2 Co-Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 8 GL rows | Dr 119.00 Cr 94.00 USD,"{'sheet': 'Investor-Level GL', 'row': 27670}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1007,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-3219913.8,USD,Unrealised Gain: Investments,,,1237,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Renwold 2 Co-Invest L.P. | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 8 GL rows | Dr 75,258,326.60 Cr 78,478,240.40 USD","{'sheet': 'Investor-Level GL', 'row': 27694}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1008,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-776.0,USD,Income: Bank interest,,,1237,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Renwold 2 Co-Invest L.P. | 40070 - Interest Income - Bank | Income: Bank Interest Received | 8 GL rows | Dr 0.00 Cr 776.00 USD,"{'sheet': 'Investor-Level GL', 'row': 27598}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1009,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,6673.0,USD,Expense: Adminstration fees,,,1237,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Renwold 2 Co-Invest L.P. | 50020 - Administration Fees | Expense: Administration Fees | 12 GL rows | Dr 12,885.38 Cr 6,212.38 USD","{'sheet': 'Investor-Level GL', 'row': 27618}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1010,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),7611.19,USD,Expense: Audit fees,,,1237,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Renwold 2 Co-Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (UK) | 12 GL rows | Dr 14,906.24 Cr 7,295.05 USD","{'sheet': 'Investor-Level GL', 'row': 27610}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1011,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,1402.21,USD,Expense: bank charges,,,1237,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,"Renwold 2 Co-Invest L.P. | 50200 - Running Expenses | Expense: Bank Charges | 32 GL rows | Dr 1,402.21 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 27514}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1012,2026-06-30,10010 - Cash · Cash Paid,-197601.8,USD,Cash FX gains / losses,,,4159,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 10010 - Cash | Cash Paid | 16 GL rows | Dr 0.00 Cr 197,601.80 USD","{'sheet': 'Investor-Level GL', 'row': 27711}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1013,2026-06-30,10010 - Cash · Cash Received,368052.81,USD,Cash FX gains / losses,,,4159,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 10010 - Cash | Cash Received | 8 GL rows | Dr 368,052.81 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 27722}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1014,2026-06-30,10120 - Capital Calls Receivable · Receivable: Capital Calls (Release),-15000.0,USD,Hold: no crosswalk — administrator to map,,,4159,,,,decision,,,DEC-085,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 10120 - Capital Calls Receivable | Receivable: Capital Calls (Release) | 1 GL rows | Dr 0.00 Cr 15,000.00 USD","{'sheet': 'Investor-Level GL', 'row': 27738}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1015,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),8245316.57,USD,Investment - Equity - Unrealized appreciation,,,4159,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 2 GL rows | Dr 200,961,260.51 Cr 192,715,943.94 USD","{'sheet': 'Investor-Level GL', 'row': 27773}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1016,2026-06-30,20010 - Creditors · Payable: Other,181470.55,USD,Other payables,,,4159,20022,,,rule,RULE-COA-031,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 20010 - Creditors | Payable: Other | 6 GL rows | Dr 196,808.85 Cr 15,338.30 USD","{'sheet': 'Investor-Level GL', 'row': 27723}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1017,2026-06-30,20020 - Accruals · Accruals: Expenses,-88.09,USD,Accrued Expenses,,,4159,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 20020 - Accruals | Accruals: Expenses | 2 GL rows | Dr 13,507.43 Cr 13,595.52 USD","{'sheet': 'Investor-Level GL', 'row': 27760}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1018,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,USD,Management fees payable,,,4159,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Renwold Co Invest L.P. | 20030 - General Partner Share Payable | Payable: General Partner Share | 2 GL rows | Dr 94.00 Cr 119.00 USD,"{'sheet': 'Investor-Level GL', 'row': 27763}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1019,2026-06-30,30015 - Capital Calls · Capital Calls: Formation Fees (Outside Commitment),-160000.0,USD,Call: Org. costs (outside commitment),,,4159,30010,,,rule,RULE-COA-043,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 30015 - Capital Calls | Capital Calls: Formation Fees (Outside Commitment) | 1 GL rows | Dr 0.00 Cr 160,000.00 USD","{'sheet': 'Investor-Level GL', 'row': 27730}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1020,2026-06-30,30015 - Capital Calls · Capital Calls: Operating Expenses (Outside Commitment),-200000.0,USD,Call: Partnership expenses (outside commitment),,,4159,30010,,,rule,RULE-COA-045,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 30015 - Capital Calls | Capital Calls: Operating Expenses (Outside Commitment) | 1 GL rows | Dr 0.00 Cr 200,000.00 USD","{'sheet': 'Investor-Level GL', 'row': 27729}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1021,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,USD,Expense: General Partner Profit Share,,,4159,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Renwold Co Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 2 GL rows | Dr 119.00 Cr 94.00 USD,"{'sheet': 'Investor-Level GL', 'row': 27764}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1022,2026-06-30,40010 - Realised Gain/(Loss) - Formation Fees · Realised Gain/(Loss): Loss on Formation Fees,8099.71,USD,Realised Loss: Investments,,,4159,40060,,,rule,RULE-COA-072,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 40010 - Realised Gain/(Loss) - Formation Fees | Realised Gain/(Loss): Loss on Formation Fees | 1 GL rows | Dr 8,099.71 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 27770}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1023,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-8245316.57,USD,Unrealised Gain: Investments,,,4159,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 2 GL rows | Dr 192,715,943.94 Cr 200,961,260.51 USD","{'sheet': 'Investor-Level GL', 'row': 27772}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1024,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-814.22,USD,Income: Bank interest,,,4159,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Renwold Co Invest L.P. | 40070 - Interest Income - Bank | Income: Bank Interest Received | 3 GL rows | Dr 0.00 Cr 814.22 USD,"{'sheet': 'Investor-Level GL', 'row': 27743}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1025,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,6610.7,USD,Expense: Adminstration fees,,,4159,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 50020 - Administration Fees | Expense: Administration Fees | 3 GL rows | Dr 12,823.08 Cr 6,212.38 USD","{'sheet': 'Investor-Level GL', 'row': 27735}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1026,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),7648.99,USD,Expense: Audit fees,,,4159,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (UK) | 4 GL rows | Dr 14,944.04 Cr 7,295.05 USD","{'sheet': 'Investor-Level GL', 'row': 27733}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1027,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,1621.35,USD,Expense: bank charges,,,4159,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,"Renwold Co Invest L.P. | 50200 - Running Expenses | Expense: Bank Charges | 12 GL rows | Dr 1,621.35 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 27710}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1028,2026-06-30,10010 - Cash · Cash Paid,-10846.01,EUR,Cash FX gains / losses,,,8499,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Skarsmont Co-Invest L.P. | 10010 - Cash | Cash Paid | 4 GL rows | Dr 0.00 Cr 10,846.01 EUR","{'sheet': 'Investor-Level GL', 'row': 1697}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1029,2026-06-30,10010 - Cash · Cash Received,271.45,EUR,Cash FX gains / losses,,,8499,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,Skarsmont Co-Invest L.P. | 10010 - Cash | Cash Received | 1 GL rows | Dr 271.45 Cr 0.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 1704}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1030,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),433383.34,EUR,Investment - Equity - Unrealized appreciation,,,8499,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Skarsmont Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 2 GL rows | Dr 11,449,087.85 Cr 11,015,704.51 EUR","{'sheet': 'Investor-Level GL', 'row': 1693}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1031,2026-06-30,20020 - Accruals · Accruals: Expenses,-300.0,EUR,Accrued Expenses,,,8499,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Skarsmont Co-Invest L.P. | 20020 - Accruals | Accruals: Expenses | 2 GL rows | Dr 20,900.00 Cr 21,200.00 EUR","{'sheet': 'Investor-Level GL', 'row': 1709}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1032,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,EUR,Management fees payable,,,8499,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Skarsmont Co-Invest L.P. | 20030 - General Partner Share Payable | Payable: General Partner Share | 2 GL rows | Dr 243.00 Cr 268.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 1710}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1033,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,EUR,Expense: General Partner Profit Share,,,8499,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Skarsmont Co-Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 2 GL rows | Dr 268.00 Cr 243.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 1711}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1034,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-433383.34,EUR,Unrealised Gain: Investments,,,8499,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Skarsmont Co-Invest L.P. | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 2 GL rows | Dr 11,015,704.51 Cr 11,449,087.85 EUR","{'sheet': 'Investor-Level GL', 'row': 1692}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1035,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-271.45,EUR,Income: Bank interest,,,8499,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Skarsmont Co-Invest L.P. | 40070 - Interest Income - Bank | Income: Bank Interest Received | 1 GL rows | Dr 0.00 Cr 271.45 EUR,"{'sheet': 'Investor-Level GL', 'row': 1705}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1036,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,5722.06,EUR,Expense: Adminstration fees,,,8499,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Skarsmont Co-Invest L.P. | 50020 - Administration Fees | Expense: Administration Fees | 3 GL rows | Dr 11,122.06 Cr 5,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 1696}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1037,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),100.0,EUR,Expense: Audit fees,,,8499,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Skarsmont Co-Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (UK) | 2 GL rows | Dr 6,500.00 Cr 6,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 1706}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1038,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),5288.5,EUR,Expense: Professional fee - Taxation Services,,,8499,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"Skarsmont Co-Invest L.P. | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 3 GL rows | Dr 14,388.50 Cr 9,100.00 EUR","{'sheet': 'Investor-Level GL', 'row': 1702}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1039,2026-06-30,50191 - Interest Paid · Expense: Interest Expenses,-0.64,EUR,"Expense: interest, non-investment",,,8499,50060,,,rule,RULE-COA-097,v4c,,SRC-XLS-E80F1CD6,Skarsmont Co-Invest L.P. | 50191 - Interest Paid | Expense: Interest Expenses | 1 GL rows | Dr 0.00 Cr 0.64 EUR,"{'sheet': 'Investor-Level GL', 'row': 1718}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1040,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,36.09,EUR,Expense: bank charges,,,8499,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,Skarsmont Co-Invest L.P. | 50200 - Running Expenses | Expense: Bank Charges | 3 GL rows | Dr 36.09 Cr 0.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 1698}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1041,2026-06-30,10010 - Cash · Cash Paid,-15422.8,EUR,Cash FX gains / losses,,,1310,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 10010 - Cash | Cash Paid | 218 GL rows | Dr 0.00 Cr 15,422.80 EUR","{'sheet': 'Investor-Level GL', 'row': 28003}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1042,2026-06-30,10010 - Cash · Cash Received,1222.7,EUR,Cash FX gains / losses,,,1310,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 10010 - Cash | Cash Received | 54 GL rows | Dr 1,222.70 Cr 0.00 EUR","{'sheet': 'Investor-Level GL', 'row': 28300}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1043,2026-06-30,10050 - Sundry Receivables · Receivable: Other,2402.21,EUR,Other receivables,,,1310,10022,,,rule,RULE-COA-013,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 10050 - Sundry Receivables | Receivable: Other | 27 GL rows | Dr 2,402.21 Cr 0.00 EUR","{'sheet': 'Investor-Level GL', 'row': 28736}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1044,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),4552945.61,EUR,Investment - Equity - Unrealized appreciation,,,1310,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 54 GL rows | Dr 149,182,472.52 Cr 144,629,526.91 EUR","{'sheet': 'Investor-Level GL', 'row': 28871}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1045,2026-06-30,20020 - Accruals · Accruals: Expenses,-209.0,EUR,Accrued Expenses,,,1310,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 20020 - Accruals | Accruals: Expenses | 54 GL rows | Dr 14,730.00 Cr 14,939.00 EUR","{'sheet': 'Investor-Level GL', 'row': 28412}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1046,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,EUR,Management fees payable,,,1310,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Tarnfield (No 2) Co-Invest L.P. | 20030 - General Partner Share Payable | Payable: General Partner Share | 54 GL rows | Dr 228.00 Cr 253.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 28520}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1047,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,EUR,Expense: General Partner Profit Share,,,1310,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Tarnfield (No 2) Co-Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 54 GL rows | Dr 253.00 Cr 228.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 28547}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1048,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-4552945.61,EUR,Unrealised Gain: Investments,,,1310,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 54 GL rows | Dr 144,629,526.91 Cr 149,182,472.52 EUR","{'sheet': 'Investor-Level GL', 'row': 28844}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1049,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-1222.7,EUR,Income: Bank interest,,,1310,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 40070 - Interest Income - Bank | Income: Bank Interest Received | 54 GL rows | Dr 0.00 Cr 1,222.70 EUR","{'sheet': 'Investor-Level GL', 'row': 28327}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1050,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,5699.06,EUR,Expense: Adminstration fees,,,1310,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 50020 - Administration Fees | Expense: Administration Fees | 81 GL rows | Dr 11,092.06 Cr 5,393.00 EUR","{'sheet': 'Investor-Level GL', 'row': 27976}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1051,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),3940.66,EUR,Expense: Audit fees,,,1310,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (UK) | 81 GL rows | Dr 10,272.66 Cr 6,332.00 EUR","{'sheet': 'Investor-Level GL', 'row': 28192}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1052,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),3501.0,EUR,Expense: Professional fee - Taxation Services,,,1310,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"Tarnfield (No 2) Co-Invest L.P. | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 81 GL rows | Dr 6,506.00 Cr 3,005.00 EUR","{'sheet': 'Investor-Level GL', 'row': 28138}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1053,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,88.87,EUR,Expense: bank charges,,,1310,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,Tarnfield (No 2) Co-Invest L.P. | 50200 - Running Expenses | Expense: Bank Charges | 110 GL rows | Dr 88.87 Cr 0.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 28030}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1054,2026-06-30,10010 - Cash · Cash Paid,-15259.32,USD,Cash FX gains / losses,,,9807,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 10010 - Cash | Cash Paid | 792 GL rows | Dr 179,097.25 Cr 194,356.57 USD","{'sheet': 'Investor-Level GL', 'row': 28952}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1055,2026-06-30,10010 - Cash · Cash Paid (Multi-Currency),0.0,USD,Cash paid,,,9807,10000,,,rule,RULE-COA-006,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 10010 - Cash | Cash Paid (Multi-Currency) | 4 GL rows | Dr 3,825,034.49 Cr 3,825,034.49 USD","{'sheet': 'Investor-Level GL', 'row': 33888}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1056,2026-06-30,10010 - Cash · Cash Received,193.9,USD,Cash FX gains / losses,,,9807,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 10010 - Cash | Cash Received | 284 GL rows | Dr 4,360,196.70 Cr 4,360,002.80 USD","{'sheet': 'Investor-Level GL', 'row': 30272}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1057,2026-06-30,10010 - Cash · Transfer between bank accounts,0.0,USD,Cash received,,,9807,10000,,,rule,RULE-COA-009,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 10010 - Cash | Transfer between bank accounts | 8 GL rows | Dr 13,263.60 Cr 13,263.60 USD","{'sheet': 'Investor-Level GL', 'row': 32387}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1058,2026-06-30,10140 - Investments · Investment Equity: Purchase,0.0,USD,Investment - Equity - Purchase,,,9807,10030,,,rule,RULE-COA-017,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 10140 - Investments | Investment Equity: Purchase | 4 GL rows | Dr 3,825,034.49 Cr 3,825,034.49 USD","{'sheet': 'Investor-Level GL', 'row': 33788}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1059,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: FX Depreciation,0.0,USD,Investment - Equity - Unrealized f/x depreciation,,,9807,10045,,,rule,RULE-COA-028,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: FX Depreciation | 8 GL rows | Dr 283,487.69 Cr 283,487.69 USD","{'sheet': 'Investor-Level GL', 'row': 33752}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1060,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),41963966.83,USD,Investment - Equity - Unrealized appreciation,,,9807,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 280 GL rows | Dr 1,888,305,974.70 Cr 1,846,342,007.87 USD","{'sheet': 'Investor-Level GL', 'row': 33416}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
